Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
CHPF2,0.213486528,3.814667595,2.569032382,0.014105699,0.033906764,-3.510788751,3.955822508,3.729974647
GLA,0.284145065,2.927203384,2.568011091,0.014141206,0.033983867,-3.513040907,3.10349902,2.821426002
HCLS1,0.239327519,6.971170952,2.567964081,0.014142843,0.033983867,-3.513144559,7.138358775,6.870858258
NIP7,-0.24058873,1.790621365,-2.567084824,0.01417348,0.034051387,-3.515082971,1.640770276,1.880532019
PCYOX1L,-0.224000803,1.480441832,-2.566831175,0.01418233,0.034066546,-3.515642079,1.342864506,1.562988227
HNRNPH2,0.244661469,5.586283202,2.566660203,0.014188298,0.034074779,-3.516018923,5.739100534,5.494592803
DCAF13,-0.153999409,0.693975949,-2.566498029,0.014193961,0.034076177,-3.51637636,0.592637252,0.754779168
TPRN,-0.260012294,1.092036417,-2.56656416,0.014191652,0.034076177,-3.516230607,0.937571958,1.184715092
FAIM,-0.196026625,-0.398671825,-2.566312438,0.014200444,0.034079542,-3.516785387,-0.511740125,-0.330830845
AGAP3,-0.250173279,1.328201166,-2.566320837,0.014200151,0.034079542,-3.516766877,1.185347214,1.413913538
FAM72A,0.218232306,-0.503782306,2.565583182,0.014225946,0.034134635,-3.518392407,-0.377483542,-0.579561564
CMTR2,-0.241476307,0.764399541,-2.56530726,0.014235606,0.034151704,-3.519000359,0.598623791,0.863864991
CNKSR1,-0.18691077,-0.417907127,-2.563981594,0.014282099,0.034252522,-3.521920606,-0.527812202,-0.351964083
BANK1,-0.613671409,1.613990124,-2.563963436,0.014282737,0.034252522,-3.521960599,1.230750321,1.843934006
DPEP2,0.280976641,5.206905103,2.563863396,0.014286252,0.034254825,-3.522180928,5.398215172,5.092119062
RPS6KA1,0.202752727,5.763560179,2.563290313,0.014306399,0.034297003,-3.523442974,5.891693056,5.686680452
TMEM237,-0.134709546,-0.673692555,-2.562949075,0.014318408,0.034319659,-3.524194356,-0.765684083,-0.618497638
SMARCAL1,-0.183241369,1.622746114,-2.562588215,0.014331118,0.034343985,-3.524988866,1.512739204,1.688750261
SIRT5,0.265412973,0.785659413,2.561675871,0.014363297,0.034414953,-3.526997234,0.952454159,0.685582565
JTB,-0.236093654,5.865161456,-2.561541822,0.014368031,0.034420146,-3.527292277,5.722698564,5.95063919
UBE4A,0.186485602,2.58484761,2.560834161,0.014393044,0.03447391,-3.528849664,2.69292255,2.520002646
COX6B1,-0.216339829,5.785458619,-2.560235718,0.014414228,0.034518485,-3.530166452,5.657357355,5.862319378
AQP10,0.60249528,0.988944413,2.560114658,0.014418516,0.034522592,-3.530432801,1.318912939,0.790963297
APTX,-0.14270544,1.505713321,-2.55972554,0.014432309,0.03454945,-3.531288854,1.410498956,1.562841941
PRPF18,0.261992497,2.303780123,2.559503447,0.014440187,0.03456214,-3.531777412,2.475317696,2.200857579
EID3,-0.425936764,0.363704394,-2.55927616,0.014448254,0.034575277,-3.532277366,0.090080588,0.527878677
LOXL3,0.346275356,1.035339803,2.558859604,0.014463048,0.034594128,-3.533193567,1.250084243,0.906493138
NUFIP2,0.271358449,2.713727249,2.558836498,0.014463869,0.034594128,-3.533244385,2.871059462,2.619327921
AP4E1,0.165934441,0.548285564,2.55895217,0.014459759,0.034594128,-3.53298998,0.663622035,0.479083681
IFIT5,0.541450956,2.59576253,2.558326477,0.014482002,0.034631323,-3.534366006,2.887471592,2.420737093
GZMH,-0.986038675,5.797151953,-2.55811834,0.014489408,0.034642857,-3.534823688,5.137841511,6.192738219
TRAFD1,0.350209031,4.364769363,2.558043,0.01449209,0.034643094,-3.53498935,4.571477432,4.240744522
TNNT3,0.42270869,-0.031166981,2.557310349,0.014518191,0.034699305,-3.53660017,0.236678608,-0.191874334
GIGYF1,-0.166003832,3.623630044,-2.556950856,0.014531015,0.034723766,-3.537390437,3.540334003,3.673607669
KLKB1,-0.242039204,-0.531336248,-2.556327493,0.014553275,0.034770764,-3.538760579,-0.68485952,-0.439222284
AOC2,0.450452086,1.823351978,2.555945818,0.014566919,0.034797166,-3.539599379,2.110255774,1.651209701
CEP78,-0.282466275,0.524790836,-2.555825715,0.014571215,0.034801231,-3.539863309,0.331115423,0.640996084
NDUFA9,-0.18732122,1.09184004,-2.555674094,0.014576641,0.03480799,-3.540196488,0.978421217,1.159891334
CDK5RAP3,-0.177469172,3.840824325,-2.555423922,0.014585596,0.034823176,-3.540746196,3.737910552,3.902572588
SOAT2,-0.216747379,-0.747798506,-2.55441256,0.014621851,0.034903522,-3.542968093,-0.880636998,-0.668095411
FOXP4,-0.303604686,1.648841241,-2.553964985,0.014637922,0.034935668,-3.54395119,1.488920344,1.744793779
RPL31,-0.707560818,3.488454771,-2.553725488,0.014646528,0.034949989,-3.544477192,3.014053424,3.773095579
SLC35F2,-0.274394466,0.31598824,-2.553392273,0.01465851,0.034972358,-3.545208967,0.153916504,0.413231281
C19orf73,-0.377334817,-0.123824614,-2.553017286,0.014672004,0.034998327,-3.546032399,-0.353025132,0.013695696
MTFR1L,-0.177682253,2.224169612,-2.55269505,0.01468361,0.035019782,-3.546739927,2.117010793,2.288464903
TMEM141,-0.324728716,2.434678524,-2.55229439,0.014698051,0.035047992,-3.547619559,2.230486388,2.557193805
SUPT3H,-0.231701028,-0.172681314,-2.551734135,0.014718266,0.035089958,-3.548849411,-0.324193191,-0.081774188
ZNF311,0.088512297,-0.922501141,2.55162104,0.01472235,0.035093457,-3.549097648,-0.869036804,-0.954579743
OSBPL3,-0.220433976,0.84349116,-2.551020475,0.014744054,0.035138947,-3.550415736,0.684503108,0.938883991
IFITM2,0.423272915,10.95359773,2.550074891,0.014778285,0.035214272,-3.552490601,11.2140897,10.79730255
ALKBH8,-0.215472344,0.381695832,-2.549997693,0.014781083,0.035214683,-3.55265997,0.249457967,0.461038551
RPS7,-0.754642299,3.640477843,-2.549601142,0.014795463,0.035242682,-3.553529929,3.145367146,3.937544261
BCKDHB,-0.224135038,0.086214722,-2.549416399,0.014802167,0.03525239,-3.553935189,-0.052146068,0.169231196
TYW3,-0.266477514,0.779942929,-2.548992943,0.014817543,0.035282744,-3.554864017,0.604207821,0.885383994
STX1B,-0.168472528,-0.542502712,-2.548143441,0.014848433,0.035350022,-3.556727028,-0.629733067,-0.490164499
ARFGAP3,0.185826967,3.136475089,2.54736803,0.01487668,0.035405311,-3.558427166,3.2510387,3.067736923
TRIM16,-0.199959781,0.270357736,-2.547361024,0.014876935,0.035405311,-3.558442526,0.14626225,0.344815029
GLRX5,0.708856422,4.470527456,2.547237191,0.014881451,0.035409775,-3.558714003,4.857017872,4.238633206
BANP,0.23737279,2.196502654,2.546542011,0.014906825,0.03546386,-3.560237863,2.354999749,2.101404398
TSPAN3,-0.383026596,1.246582641,-2.545644285,0.01493965,0.035529349,-3.562205272,1.024611772,1.379765163
CD22,-0.938044437,2.597325858,-2.545666221,0.014938847,0.035529349,-3.562157204,2.036875947,2.933595805
CALCOCO2,0.185462978,3.417991504,2.544898285,0.014966978,0.035584788,-3.563839793,3.536084888,3.347135473
ABHD10,-0.221268401,1.881006402,-2.544863109,0.014968268,0.035584788,-3.563916856,1.734665993,1.968810647
LRRC70,0.367834257,-0.139308385,2.543374013,0.015022958,0.035708477,-3.567178482,0.064161028,-0.261390033
POLR2E,-0.201652348,4.20504594,-2.542826864,0.015043099,0.035750015,-3.568376583,4.089265261,4.274514347
GAPDH,-0.18860332,8.621539054,-2.541559505,0.015089847,0.035854758,-3.571151037,8.506855126,8.690349411
UACA,0.169668772,-0.661424148,2.541397688,0.015095825,0.03585626,-3.57150521,-0.55642081,-0.724426151
KRT2,0.133855416,-0.839950945,2.541453876,0.015093749,0.03585626,-3.57138223,-0.764832392,-0.885022077
CDH1,0.18413102,-0.779994922,2.54121004,0.01510276,0.035866381,-3.571915898,-0.65927095,-0.852429305
DIABLO,-0.15240066,1.994281089,-2.540445111,0.015131061,0.035927231,-3.573589811,1.900505455,2.050546468
CSF2RB,0.404458685,6.322266083,2.539685854,0.015159201,0.035987675,-3.575250957,6.558535463,6.180504456
MRPL15,-0.327771502,2.719350566,-2.539189552,0.015177621,0.036025027,-3.576336604,2.516563737,2.841022663
BORCS6,-0.194857153,3.431272045,-2.539021976,0.015183845,0.036033423,-3.576703139,3.316195819,3.500317781
LEO1,-0.208724348,1.761930338,-2.538450648,0.015205082,0.036071059,-3.577952656,1.627642988,1.842502749
EXT2,-0.239776328,1.752108298,-2.538454756,0.015204929,0.036071059,-3.577943672,1.59977616,1.843507582
TFPI,0.115046862,-0.838764682,2.537602345,0.015236666,0.036139593,-3.579807562,-0.771077391,-0.879377057
GYPC,0.624528762,7.847318449,2.536811728,0.015266155,0.036203137,-3.581535932,8.207427938,7.631252756
TGFBR3,-0.410110666,0.672931957,-2.536660821,0.01527179,0.036210097,-3.581865786,0.407416485,0.832241241
PARL,-0.261145241,3.124751442,-2.536274248,0.015286233,0.036237936,-3.5827107,2.954089889,3.227148374
MTRR,-0.180376897,0.945390721,-2.535845939,0.015302249,0.036269495,-3.583646725,0.821375364,1.019799936
CD300E,-0.452040213,4.53999457,-2.535767366,0.015305189,0.036270054,-3.583818427,4.242298862,4.718611995
PPM1K,-0.373129922,1.813824706,-2.534942644,0.015336079,0.036330418,-3.585620418,1.580054171,1.954087027
HOXB2,-0.385211883,1.550270343,-2.534955828,0.015335585,0.036330418,-3.585591614,1.293579444,1.704284883
OSCAR,0.364290775,5.771072446,2.534769571,0.015342568,0.036331931,-3.585998524,5.992381619,5.638286942
ANKRD44,0.280224366,2.787733945,2.534788795,0.015341847,0.036331931,-3.585956527,2.939704638,2.696551529
ZBTB3,-0.184845618,1.524361171,-2.534708903,0.015344844,0.036331931,-3.586131058,1.413993805,1.590581591
OR7D2,0.117018363,-0.926831676,2.533602607,0.01538639,0.036423871,-3.588547463,-0.859958351,-0.96695567
ZNF397,0.147566971,1.819495852,2.532728869,0.015419276,0.036495279,-3.590455376,1.91246274,1.763715719
DHFR,0.276743538,1.406366864,2.531857088,0.015452152,0.036540852,-3.592358547,1.575827293,1.304690606
H6PD,0.259745032,2.548181293,2.531908153,0.015450224,0.036540852,-3.59224708,2.711533581,2.45016992
TNFRSF14,-0.203515408,4.549038108,-2.531865408,0.015451838,0.036540852,-3.592340387,4.421736436,4.625419111
DLG1,-0.20363534,0.823315967,-2.53206978,0.015444125,0.036540852,-3.591894266,0.703005184,0.895502437
ZNF526,-0.237663714,1.569254057,-2.53193797,0.015449099,0.036540852,-3.592181995,1.423738543,1.656563366
COL6A1,-0.248497825,-0.325752592,-2.531204619,0.015476799,0.036592686,-3.593782638,-0.476448531,-0.235335028
JOSD2,-0.287935785,2.93832136,-2.530706714,0.015495632,0.036630757,-3.594869197,2.761099142,3.044654691
CTSZ,-0.23644495,7.511318793,-2.530607941,0.015499371,0.036633138,-3.595084727,7.377041126,7.591885394
SELENBP1,1.108763688,4.628424386,2.530301065,0.015510991,0.036654144,-3.595754316,5.244042677,4.259053411
XKR8,0.289768086,4.847693984,2.529982642,0.015523057,0.036676195,-3.596449038,5.026944721,4.740143543
PMP22,-0.447542236,-0.150610037,-2.529779026,0.015530777,0.036687973,-3.596893247,-0.412119258,0.006295495
ASB2,-0.414356494,0.448201242,-2.527917836,0.015601506,0.036848565,-3.600952439,0.19458457,0.600371245
AP1S1,-0.247636663,2.590185624,-2.527617001,0.015612966,0.03686914,-3.601608349,2.450023946,2.67428263
DMRTC1B,-0.296929297,-0.559602312,-2.52681497,0.015643556,0.036934874,-3.603356746,-0.740158793,-0.451268423
ATP6V1E1,0.130096161,4.535509807,2.526679231,0.015648739,0.036940608,-3.603652611,4.621966989,4.483635498
C1QTNF6,-0.248983795,0.448340359,-2.526505282,0.015655383,0.036949789,-3.604031747,0.324090594,0.522890218
ATP13A3,0.183129565,0.783169204,2.526233309,0.015665776,0.036967813,-3.604624494,0.884991212,0.722075999
RPRD1B,0.155937844,1.806369337,2.52533087,0.015700306,0.037042779,-3.606590978,1.913182486,1.742281448
PKN3,-0.319659001,0.023454369,-2.525127297,0.015708104,0.037054661,-3.60703451,-0.178440442,0.144591255
PKP2,0.214099729,-0.527259412,2.524567398,0.015729573,0.037098779,-3.60825425,-0.401018714,-0.603003831
SMARCAD1,-0.217437727,0.646100431,-2.523903855,0.015755049,0.037152334,-3.609699527,0.508855651,0.728447299
TM9SF2,0.211391503,5.121122641,2.523126545,0.015784942,0.037203203,-3.61139226,5.252011568,5.042589285
SLC5A2,-0.142606732,-0.753377452,-2.523155132,0.015783842,0.037203203,-3.611330012,-0.845746333,-0.697956122
MTDH,-0.265457869,2.862413388,-2.523136233,0.015784569,0.037203203,-3.611371163,2.688689197,2.966647902
DAP,0.245477313,4.463400429,2.523042279,0.015788186,0.03720431,-3.611575741,4.606844869,4.377333765
CLCN6,-0.228141863,1.100962824,-2.521217772,0.015858567,0.037357186,-3.61554737,0.963327603,1.183543956
HP1BP3,-0.240509728,3.410031918,-2.521216106,0.015858631,0.037357186,-3.615550996,3.263629069,3.497873627
ZNF22,-0.390454536,1.899007034,-2.521094494,0.015863333,0.0373617,-3.615815649,1.65483262,2.045511682
MSMO1,-0.28037683,1.644777554,-2.51973157,0.015916109,0.037479419,-3.61878105,1.474443509,1.746977981
SVBP,0.299751425,2.689256115,2.519608096,0.015920898,0.037484116,-3.619049643,2.886104172,2.57114728
NARS,-0.189950793,3.435775326,-2.519229889,0.015935576,0.037512089,-3.619872299,3.316537385,3.507318091
CD44,-0.190792657,5.053738625,-2.518439483,0.015966291,0.037577796,-3.621591264,4.919712544,5.134154274
PRPF40B,-0.102397961,-0.56039287,-2.517651782,0.015996954,0.037643359,-3.623303963,-0.613793937,-0.52835223
C11orf1,-0.235488433,0.214010588,-2.517054096,0.016020256,0.03768497,-3.624603255,0.07202106,0.299204305
ZDHHC4,-0.246657372,1.70986584,-2.517083888,0.016019094,0.03768497,-3.624538497,1.5442568,1.809231265
DNM1L,-0.141262599,1.553259876,-2.516766335,0.016031486,0.037704774,-3.625228731,1.459251015,1.609665193
PPIP5K2,0.213874274,0.624805991,2.51661114,0.016037546,0.037712413,-3.625566043,0.771284752,0.536918735
BOD1,-0.346420383,1.51578011,-2.516395153,0.016045983,0.037725639,-3.626035456,1.295704061,1.647825739
GALNT11,-0.1794832,0.677916399,-2.516062825,0.016058972,0.03774956,-3.626757665,0.542238044,0.759323412
HDAC2,0.117254081,1.167643335,2.515953672,0.01606324,0.037752977,-3.626994859,1.248278111,1.119262469
POLH,-0.236212338,1.176965752,-2.515622882,0.016076182,0.037776774,-3.627713634,1.039298838,1.2595659
IQSEC1,0.255412711,5.156447371,2.515409342,0.016084541,0.037789797,-3.628177599,5.316320638,5.060523411
PDIK1L,-0.244149262,0.292998619,-2.514974496,0.016101576,0.037823195,-3.629122317,0.144792049,0.381922561
ZNF33B,-0.206628966,0.955120086,-2.514415574,0.016123497,0.037868055,-3.630336422,0.820986103,1.035600476
CD19,-0.857020661,1.777058856,-2.513440866,0.016161788,0.037951342,-3.632453247,1.285149009,2.072204765
OTUD7A,-0.091832344,-0.804642829,-2.512684238,0.01619157,0.03801462,-3.634096049,-0.869211298,-0.765901749
SLC25A51,0.189395583,0.963568047,2.512285597,0.016207281,0.038044847,-3.634961443,1.087504121,0.889206403
GSTO2,0.114065588,-0.790519763,2.512108375,0.01621427,0.038048915,-3.635346134,-0.714173218,-0.83632769
FBXO5,-0.240775975,0.049462574,-2.512097803,0.016214687,0.038048915,-3.635369081,-0.12212567,0.152415521
CBS,0.484481148,-0.088034108,2.511882019,0.016223201,0.038062234,-3.635837452,0.183034044,-0.250674999
DDX3X,0.304328904,4.358228279,2.510732565,0.016268621,0.038162122,-3.638331914,4.524228152,4.258628356
CDHR3,-0.116046039,-0.705962257,-2.510365634,0.016283144,0.038189511,-3.63912803,-0.78218959,-0.660225857
HTRA1,0.39152942,0.038947909,2.509989034,0.016298063,0.03820446,-3.639945036,0.24489936,-0.084622962
PAGE5,-0.168417997,-0.878128488,-2.51005499,0.016295449,0.03820446,-3.639801956,-0.983906608,-0.814661615
PLEC,-0.283218502,3.736471101,-2.510032719,0.016296332,0.03820446,-3.639850268,3.577528076,3.831836916
DDX11,-0.464579959,0.620193855,-2.509474972,0.016318447,0.038245558,-3.641060115,0.307484459,0.807819493
MADD,-0.19932987,2.427961615,-2.508952632,0.016339183,0.038287467,-3.64219298,2.312128218,2.497461653
KCTD2,0.170674828,3.055136123,2.508520197,0.016356368,0.03831435,-3.64313073,3.168204625,2.987295021
CAMK2N1,-0.334369941,0.174185141,-2.508524475,0.016356198,0.03831435,-3.643121455,-0.04789892,0.307435578
CEBPZ,-0.276183273,2.109530364,-2.508021922,0.016376191,0.038354085,-3.644211114,1.926250256,2.219498428
DHX8,0.271112465,2.420620205,2.50794028,0.01637944,0.038354999,-3.644388117,2.599145617,2.313504958
SCRN1,-0.345834538,1.389829322,-2.507535125,0.016395577,0.038386084,-3.645266459,1.189584311,1.509976328
ZNF506,-0.213074662,1.443968546,-2.507432074,0.016399684,0.038388998,-3.645489849,1.316912519,1.520202162
CILP,0.135949494,-0.634030985,2.507336017,0.016403513,0.038391261,-3.64569807,-0.546396981,-0.686611388
HEG1,-0.192898464,0.094678813,-2.50690799,0.016420584,0.03842451,-3.646625834,-0.044573027,0.178229917
DPM2,0.551100709,3.884246132,2.506181481,0.016449596,0.038473742,-3.648200304,4.219540358,3.683069596
RNF19B,0.29014469,5.356544467,2.506184648,0.01644947,0.038473742,-3.648193441,5.534009216,5.250065617
VAT1,-0.25491647,3.354947425,-2.506165672,0.016450228,0.038473742,-3.648234561,3.200432144,3.447656594
EHD3,0.499540675,1.680594988,2.505710866,0.016468415,0.038509562,-3.649220033,1.992834409,1.493251335
OXNAD1,-0.294588069,0.847302279,-2.505632341,0.016471557,0.038510195,-3.649390168,0.653232798,0.963743967
TNRC18,0.342079136,3.393564582,2.505051376,0.016494819,0.038557861,-3.650648786,3.61524392,3.260556979
MPG,-0.314796883,3.611372346,-2.50480331,0.016504761,0.038574378,-3.651186139,3.414770925,3.729333199
REEP6,-0.267639569,0.340159261,-2.504445342,0.016519117,0.038601205,-3.65196149,0.174505017,0.439551808
NT5DC1,-0.171179484,1.125162658,-2.503805939,0.016544788,0.038654458,-3.653346225,1.024867631,1.185339674
PPP1R13L,-0.221109812,0.031046876,-2.503717966,0.016548323,0.038655983,-3.653536727,-0.111797336,0.116753403
ABHD17C,0.394582221,0.142683624,2.503434869,0.016559703,0.038669097,-3.654149724,0.365969188,0.008712285
LY86,-0.428289261,4.207831988,-2.503476488,0.016558029,0.038669097,-3.654059608,3.957962327,4.357753785
RPS3A,-0.953699374,5.636293967,-2.502678021,0.016590161,0.038733478,-3.655788304,5.033310595,5.99808399
U2AF1,0.271551052,2.095773191,2.502528523,0.016596184,0.038738856,-3.656111925,2.279416811,1.985587019
TNFSF9,-0.487209936,-0.386354451,-2.502477462,0.016598241,0.038738856,-3.656222454,-0.659533005,-0.222447318
SLC4A1,1.057459454,6.142617393,2.502144529,0.016611662,0.038763434,-3.656943102,6.730963543,5.789609703
STARD5,-0.213512583,-0.285852866,-2.501512347,0.016637172,0.03881621,-3.658311297,-0.419382564,-0.205735048
SLC16A13,-0.304538672,1.340105469,-2.501310094,0.016645342,0.038828516,-3.658748969,1.157718937,1.449537388
PRKAA1,0.272961824,2.280081728,2.500683416,0.016670677,0.038870306,-3.660104927,2.43038216,2.18990147
OTUB2,0.133544907,-0.666549376,2.500788846,0.016666412,0.038870306,-3.659876822,-0.584639921,-0.715695049
ZNF706,-0.197359026,1.768535805,-2.500651935,0.01667195,0.038870306,-3.660173036,1.648425114,1.840602219
CLCN5,0.152344462,-0.155996742,2.500450127,0.016680117,0.038882588,-3.660609638,-0.068066096,-0.20875513
SNAPC3,-0.16631227,1.502369932,-2.499902041,0.016702315,0.038927568,-3.661795264,1.398503391,1.564689856
LYSMD3,0.296733621,1.316722649,2.499747445,0.016708581,0.038935407,-3.662129656,1.486529175,1.214838733
PLVAP,0.831784516,2.372662919,2.499377853,0.016723571,0.038963567,-3.66292902,2.84669672,2.088242638
USP34,0.176228157,1.871086616,2.499302676,0.016726621,0.038963905,-3.663091606,1.992322967,1.798344806
HPS4,-0.152799328,0.876614749,-2.498457774,0.016760939,0.039031275,-3.664918625,0.797154216,0.924291068
MYBL1,-0.44120823,0.773591197,-2.498447372,0.016761362,0.039031275,-3.664941117,0.446547331,0.969817517
PPP2R3B,0.349087166,0.950996705,2.497981693,0.016780304,0.039068603,-3.66594791,1.187217674,0.809264123
SMURF2,0.179428322,1.35660576,2.497808802,0.016787342,0.039078205,-3.666321666,1.465953822,1.290996923
VPS11,-0.166934445,2.824339513,-2.497668783,0.016793043,0.039084694,-3.666624344,2.729424012,2.881288813
NEFL,-0.393547912,0.052772802,-2.497573008,0.016796944,0.039086991,-3.666831374,-0.183973871,0.194820805
ROGDI,0.311186963,3.589444966,2.497031069,0.016819034,0.039131604,-3.668002731,3.789022373,3.469698522
