Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
CAAP1,-2.057797445,2.528519258,-6.584951095,5.02E-07,3.39E-05,6.324138507,0.787306035,2.84510348
ACTR2,-1.616657874,5.725436173,-6.567998312,5.24E-07,3.47E-05,6.282086693,4.357494896,5.974152769
ACADM,-1.814217542,4.458776998,-6.569148343,5.23E-07,3.47E-05,6.284940381,2.923669847,4.737887389
TFCP2,-0.533741906,3.70446843,-6.536101672,5.69E-07,3.73E-05,6.202880251,3.252840664,3.78658257
KMT2E,-0.918720517,3.011538467,-6.53721091,5.67E-07,3.73E-05,6.205636609,2.234159569,3.152880085
ISG20L2,-0.819506569,3.148007874,-6.533959239,5.72E-07,3.74E-05,6.197556113,2.454579239,3.274085807
CASP8,-1.118058952,3.4397596,-6.531290015,5.76E-07,3.75E-05,6.190922148,2.493709718,3.61176867
AK2,-0.729587358,5.690688452,-6.522720811,5.89E-07,3.82E-05,6.169619404,5.073345303,5.802932661
ACTR3,-1.771506441,4.638296208,-6.519325687,5.94E-07,3.83E-05,6.161177031,3.13932922,4.910835661
BTF3,-0.913931989,9.054929194,-6.51328951,6.03E-07,3.88E-05,6.146164279,8.281602127,9.195534116
TRAPPC2,0.731248004,1.851135705,6.510391639,6.07E-07,3.89E-05,6.138955497,2.469884016,1.738636012
POLE,0.997082438,1.339521679,6.50711786,6.13E-07,3.91E-05,6.130810503,2.183206819,1.186124381
RDH14,-3.337056516,4.57452697,-6.502447295,6.20E-07,3.94E-05,6.119188374,1.750863764,5.08792028
PLEKHA3,-1.31769809,1.035280494,-6.500125013,6.24E-07,3.95E-05,6.113408784,-0.079694813,1.238003277
CAPZA2,-3.013521481,4.86901465,-6.497071541,6.29E-07,3.96E-05,6.105808552,2.319111858,5.332633339
TOP2A,2.01373316,0.022709377,6.48488799,6.48E-07,4.07E-05,6.075473149,1.726637435,-0.287095725
SUPV3L1,1.248299905,3.219171149,6.483484106,6.51E-07,4.07E-05,6.071976644,4.275424914,3.02712501
TYW3,1.752536767,1.186733268,6.476825483,6.62E-07,4.12E-05,6.055389831,2.669648994,0.917112227
KRI1,1.914429813,2.187956557,6.47340004,6.68E-07,4.14E-05,6.046855112,3.807858706,1.893428893
ARHGAP18,-2.268168663,1.79417726,-6.471070509,6.72E-07,4.15E-05,6.041050214,-0.125042378,2.143126285
CLNS1A,-0.92287493,5.721563807,-6.456492501,6.97E-07,4.29E-05,6.004710523,4.940669635,5.863544565
TANK,-1.289256712,4.3422428,-6.451664242,7.06E-07,4.33E-05,5.992669786,3.251333274,4.540589986
KDELC1,1.947089472,-0.015203487,6.444191442,7.20E-07,4.40E-05,5.974029211,1.632333759,-0.314755713
IMPA1,-2.114374733,2.490921638,-6.436132889,7.35E-07,4.47E-05,5.953920893,0.701835326,2.816210059
PRCC,1.307097108,2.928746846,6.431324161,7.44E-07,4.49E-05,5.94191853,4.034752091,2.727654983
PMPCB,-0.744197012,4.388567218,-6.432948969,7.41E-07,4.49E-05,5.945974246,3.758862054,4.503059066
ZNF593,1.441064188,0.713749021,6.420734402,7.64E-07,4.60E-05,5.915478423,1.933111027,0.492046838
SEC23IP,-1.265949079,2.06850586,-6.416532674,7.73E-07,4.63E-05,5.904984457,0.997318178,2.263267257
FRA10AC1,1.315177607,0.942381621,6.412710777,7.80E-07,4.65E-05,5.895437531,2.055224212,0.740046605
SCYL1,1.05184771,4.691177525,6.411886186,7.82E-07,4.65E-05,5.89337754,5.58120251,4.5293548
AP5Z1,1.718075759,2.514201107,6.406939081,7.92E-07,4.67E-05,5.88101721,3.967957519,2.249881759
SART1,1.64897552,3.947694992,6.406875492,7.92E-07,4.67E-05,5.880858318,5.34298197,3.69400645
MRPS5,1.304911202,2.501846773,6.406245778,7.93E-07,4.67E-05,5.879284792,3.606002405,2.301091203
RCL1,1.363561276,1.66897271,6.393352117,8.20E-07,4.80E-05,5.84705714,2.822755327,1.459194052
HNMT,-1.131980518,5.085098911,-6.392722511,8.21E-07,4.80E-05,5.845483,4.127269242,5.25924976
EIF2B4,0.618483165,4.192754733,6.387454012,8.33E-07,4.84E-05,5.832309116,4.716086642,4.097603477
FBXW4,-2.101163453,2.883773306,-6.383736666,8.41E-07,4.87E-05,5.823012167,1.105865769,3.207029221
ANKS1B,1.169673278,0.029083358,6.379182533,8.51E-07,4.89E-05,5.811620505,1.018806901,-0.150866377
COL11A2,1.043278685,-0.134614196,6.379244679,8.50E-07,4.89E-05,5.81177597,0.748160076,-0.295118609
TMEM38B,-1.220624291,0.741322871,-6.37605337,8.57E-07,4.92E-05,5.803792012,-0.291513068,0.929111224
STUB1,1.281651312,5.94918668,6.372472842,8.65E-07,4.93E-05,5.794833069,7.033660867,5.752009555
RUNDC3A,1.01003881,-0.009068065,6.373061796,8.64E-07,4.93E-05,5.7963068,0.845580159,-0.164458652
CYCS,-1.500758863,5.034516624,-6.36959744,8.72E-07,4.93E-05,5.787637493,3.76464374,5.265402603
FBXW2,-1.550969485,1.597049344,-6.368735638,8.74E-07,4.93E-05,5.785480702,0.284690549,1.835660034
METAP1,-1.551148041,1.277867337,-6.367883588,8.76E-07,4.93E-05,5.783348245,-0.034642544,1.516505497
CSE1L,1.895725521,2.066457749,6.365595675,8.81E-07,4.94E-05,5.777621829,3.67053319,1.774807668
ELAVL1,-1.177910662,2.921212821,-6.360960907,8.91E-07,4.97E-05,5.766019834,1.924519185,3.102429846
CD4,-1.667541967,1.948499168,-6.362225154,8.89E-07,4.97E-05,5.769184783,0.537502119,2.205044086
LIN54,-1.027164778,0.28915448,-6.35557148,9.04E-07,5.02E-05,5.752525984,-0.579984947,0.447179831
DGAT2,1.979316999,-0.335416242,6.339948418,9.41E-07,5.21E-05,5.713392869,1.33939045,-0.639926549
PRKAR1B,1.439927914,2.680725618,6.333636022,9.56E-07,5.27E-05,5.697574387,3.899126161,2.459198246
GLMP,1.256058555,5.091324442,6.329724131,9.66E-07,5.29E-05,5.687769412,6.154143219,4.898084664
NR2C2,-0.845275403,1.839899442,-6.329783835,9.66E-07,5.29E-05,5.687919071,1.124666408,1.969941811
SH3BP5L,1.518338115,1.076496956,6.325988113,9.75E-07,5.32E-05,5.678403819,2.361244592,0.842906477
TRMT61A,2.88021596,0.101790568,6.323989629,9.81E-07,5.33E-05,5.673393369,2.53889638,-0.34131958
TYW1,1.400385621,0.940082886,6.319030349,9.93E-07,5.34E-05,5.660958099,2.125024566,0.724638945
COPA,-0.83258547,4.546038499,-6.320155099,9.90E-07,5.34E-05,5.663778596,3.841543101,4.674128572
ATP2C1,-1.067342495,4.389935698,-6.316803446,9.99E-07,5.34E-05,5.655373394,3.48679974,4.554142235
SRSF3,-1.248931933,6.046718341,-6.319931459,9.91E-07,5.34E-05,5.663217793,4.989929782,6.238861715
KCMF1,-1.962055507,2.929701781,-6.317341274,9.97E-07,5.34E-05,5.656722224,1.269500967,3.231556474
COLGALT2,1.465698104,-0.419870439,6.314695346,1.00E-06,5.35E-05,5.650086173,0.820335649,-0.645362455
UFM1,-1.481638197,1.966938182,-6.313126229,1.01E-06,5.36E-05,5.646150461,0.713244324,2.19488252
METTL9,-0.912837294,4.884968749,-6.308557581,1.02E-06,5.40E-05,5.634689821,4.112567962,5.025405256
GFRA3,1.89466519,-0.416511196,6.301438125,1.04E-06,5.48E-05,5.61682624,1.186667042,-0.707998148
RAPGEF2,-1.353368353,2.569135901,-6.29502601,1.06E-06,5.54E-05,5.600733161,1.423978063,2.777346416
TMEM183A,-1.600448657,3.345591883,-6.293942893,1.06E-06,5.54E-05,5.59801436,1.991366097,3.591814754
ABCE1,-1.739672341,0.853233014,-6.293677402,1.06E-06,5.54E-05,5.597347916,-0.618797428,1.120874913
GLO1,2.98035862,-0.103257106,6.286876225,1.08E-06,5.57E-05,5.580273022,2.418584803,-0.561773817
SIM2,0.541509953,-0.387257868,6.285373883,1.08E-06,5.57E-05,5.576500658,0.070942862,-0.470567091
SCRN3,-1.11748353,3.378373634,-6.287428274,1.08E-06,5.57E-05,5.581659156,2.432810647,3.550294177
VHL,-1.211401324,3.226897853,-6.286615726,1.08E-06,5.57E-05,5.579618928,2.201865964,3.413267288
FKBP1A,-1.972332021,6.551733605,-6.289233909,1.07E-06,5.57E-05,5.586192692,4.88283728,6.8551693
PES1,1.589934544,3.119404336,6.283335196,1.09E-06,5.58E-05,5.571381184,4.464733566,2.874799022
ARPC3,-1.522336785,4.777346616,-6.281672827,1.09E-06,5.58E-05,5.567206401,3.48921549,5.011552275
LACTB2,-2.601554137,4.57923967,-6.273448962,1.12E-06,5.69E-05,5.546549453,2.377924631,4.979478769
ZNF541,0.920898391,-0.309938012,6.255109328,1.17E-06,5.94E-05,5.500459619,0.469283704,-0.451614687
IMPDH2,1.430598578,4.181676244,6.253076687,1.18E-06,5.96E-05,5.495349319,5.392182733,3.961584155
MAPK4,0.835301873,-0.658538304,6.245838935,1.20E-06,6.05E-05,5.477149512,0.048255588,-0.787046285
CSDE1,-0.808256887,6.560729834,-6.243304405,1.21E-06,6.07E-05,5.470775072,5.876820161,6.685077048
ZNF574,1.447906731,1.137177662,6.239698109,1.22E-06,6.11E-05,5.461704032,2.362329511,0.91442278
RDH11,-2.045196649,1.764052013,-6.235713438,1.23E-06,6.15E-05,5.4516798,0.033501002,2.078697651
SLC30A4,0.502522624,-0.28951404,6.225489654,1.26E-06,6.30E-05,5.42595287,0.135697412,-0.366825213
GLIPR2,1.959108646,3.37951097,6.21577853,1.30E-06,6.39E-05,5.40150674,5.037218286,3.07810964
PROSER1,1.324009456,1.555422574,6.214988578,1.30E-06,6.39E-05,5.399517773,2.675738267,1.351728811
H3F3B,-1.04006468,8.058139561,-6.217586015,1.29E-06,6.39E-05,5.406057462,7.178084832,8.218149512
SNU13,-1.471708515,4.855049782,-6.217826291,1.29E-06,6.39E-05,5.406662383,3.609757962,5.081466476
EIF4B,-0.822572116,6.067041243,-6.206787147,1.33E-06,6.51E-05,5.378864449,5.371018683,6.193590799
TSPAN5,1.315341154,0.538393824,6.202110105,1.34E-06,6.53E-05,5.367083599,1.651374801,0.336033646
PDE12,-1.195928081,0.15310634,-6.202535932,1.34E-06,6.53E-05,5.368156285,-0.858832806,0.337095275
STT3B,-1.29225149,5.477629789,-6.201540723,1.35E-06,6.53E-05,5.365649258,4.38418622,5.67643771
SMPD1,1.306782127,4.379759953,6.191494826,1.38E-06,6.63E-05,5.340337465,5.485498676,4.178716549
PNPLA7,1.258276093,0.746240597,6.1916061,1.38E-06,6.63E-05,5.340617884,1.810935752,0.552659659
RPRD1A,0.963922861,1.106188172,6.193570916,1.37E-06,6.63E-05,5.345569191,1.921815208,0.957892347
CHRAC1,-2.367261831,2.562542666,-6.193083892,1.38E-06,6.63E-05,5.344341931,0.559474963,2.926736794
EIF5,-1.173422809,4.883712105,-6.188194368,1.39E-06,6.64E-05,5.332019514,3.890815882,5.064238691
PCMTD2,-2.012268564,2.926827153,-6.188314098,1.39E-06,6.64E-05,5.332321279,1.224138368,3.236406932
MCOLN1,1.480381425,3.478354323,6.186354397,1.40E-06,6.65E-05,5.327381899,4.730984759,3.250603334
KXD1,-0.773046598,3.799682204,-6.185754912,1.40E-06,6.65E-05,5.325870839,3.145565852,3.91861245
SDHA,2.544985102,2.968289628,6.179446123,1.42E-06,6.66E-05,5.309966891,5.12173856,2.576753458
WDR1,1.944564957,2.470785394,6.180427192,1.42E-06,6.66E-05,5.312440331,4.116186511,2.171621554
RRP1B,1.568781788,0.197193494,6.180208332,1.42E-06,6.66E-05,5.311888555,1.524624238,-0.044157551
VPS4A,0.905720483,3.599318053,6.17828488,1.43E-06,6.66E-05,5.307039088,4.365696923,3.45997644
PITHD1,0.704814142,5.247443716,6.18219151,1.41E-06,6.66E-05,5.316888247,5.843824913,5.139010771
RFX5,-1.259257574,4.641571502,-6.178757631,1.43E-06,6.66E-05,5.308231035,3.576045862,4.835303436
PPFIA3,1.086970564,2.142621756,6.176212404,1.44E-06,6.67E-05,5.301813508,3.06236608,1.975395515
ABHD10,-1.662387569,1.317675764,-6.174532674,1.44E-06,6.67E-05,5.297577915,-0.088959872,1.573427698
PTGES3,-1.68837039,4.225895878,-6.17398535,1.45E-06,6.67E-05,5.296197729,2.797274779,4.485645169
EDEM2,3.40624788,1.432550381,6.171019775,1.46E-06,6.70E-05,5.288718969,4.314760126,0.908512245
ANGPTL1,-2.478238958,2.651922748,-6.170340342,1.46E-06,6.70E-05,5.287005419,0.554951322,3.03319028
RAB18,-1.310185153,4.583638138,-6.164129683,1.48E-06,6.75E-05,5.271339982,3.475019932,4.785205085
CCNT2,-1.343401069,1.412200585,-6.164700639,1.48E-06,6.75E-05,5.27278028,0.275476604,1.618877673
CDK4,-1.944133677,5.100693468,-6.165748212,1.48E-06,6.75E-05,5.275422816,3.45565728,5.399790957
CCDC152,2.537147585,2.034980057,6.160050687,1.50E-06,6.80E-05,5.261049398,4.181797245,1.64464966
PLXNB3,1.319444924,0.579291858,6.156904183,1.51E-06,6.80E-05,5.253110278,1.695745255,0.376300331
ACSL3,-0.830103289,3.508953404,-6.157293898,1.51E-06,6.80E-05,5.254093642,2.806558313,3.636661602
AGPAT3,-1.566753664,1.791687039,-6.156683359,1.51E-06,6.80E-05,5.252553072,0.4659724,2.032726064
ZNF699,-0.951656633,0.99009177,-6.152887934,1.53E-06,6.83E-05,5.242975337,0.184843849,1.136500482
PIP5K1A,-1.009336085,3.947536006,-6.153688248,1.52E-06,6.83E-05,5.244995036,3.093482396,4.10281848
C19orf24,0.897548973,5.717685469,6.147563183,1.55E-06,6.88E-05,5.229536125,6.477149984,5.579601011
ACP1,-1.02774834,4.544421888,-6.148475449,1.54E-06,6.88E-05,5.23183879,3.674788677,4.702537017
SLC7A10,1.445016101,-0.450756205,6.145281188,1.56E-06,6.89E-05,5.223775774,0.771949727,-0.673066374
HCK,-1.686850647,5.053110222,-6.146369097,1.55E-06,6.89E-05,5.226521998,3.625775059,5.312625706
NUP160,-0.692662508,2.326127484,-6.141068541,1.57E-06,6.94E-05,5.2131407,1.740028439,2.432690947
EI24,-2.473022273,3.205946941,-6.139658208,1.58E-06,6.95E-05,5.209579869,1.113389634,3.586411906
ASPSCR1,1.354964868,2.058990765,6.136795584,1.59E-06,6.98E-05,5.202351717,3.2054995,1.850534632
ACAD9,1.076896884,2.78215715,6.130089695,1.62E-06,7.03E-05,5.185416369,3.693377591,2.616480707
TSSC4,1.013758111,5.080748394,6.129525992,1.62E-06,7.03E-05,5.183992583,5.938543719,4.924785608
OBSCN,0.907361725,0.697695682,6.132416016,1.61E-06,7.03E-05,5.191291826,1.465463295,0.55810157
HECTD4,0.773674023,1.301875903,6.127755486,1.63E-06,7.03E-05,5.179520499,1.956523154,1.182849131
UBE2D3,-0.892822784,5.48909508,-6.131504281,1.61E-06,7.03E-05,5.188989166,4.733629647,5.626452431
HDHD2,-1.826903306,2.727687963,-6.128899795,1.62E-06,7.03E-05,5.182410918,1.181846704,3.00875001
MBIP,-1.892139432,4.352461871,-6.126218727,1.64E-06,7.04E-05,5.175638601,2.751420813,4.643560245
CACTIN,1.10929749,1.40303791,6.123101971,1.65E-06,7.07E-05,5.16776493,2.341674247,1.232376758
MGAT5B,0.897019857,-0.162094977,6.121391974,1.66E-06,7.07E-05,5.163444696,0.596921826,-0.300098032
MYH7B,0.885366793,-0.038575756,6.121790172,1.65E-06,7.07E-05,5.164450752,0.710580761,-0.174786031
FAM186A,0.547726673,-0.648164583,6.120549104,1.66E-06,7.07E-05,5.161315126,-0.184703552,-0.732430225
DDX10,1.38180489,1.934179268,6.109032558,1.71E-06,7.19E-05,5.132211349,3.103398791,1.721593901
RPS13,1.350248643,6.91920044,6.109102709,1.71E-06,7.19E-05,5.132388663,8.061718523,6.71146988
LSM14A,-0.798559886,5.258813518,-6.111435226,1.70E-06,7.19E-05,5.138284179,4.583108999,5.381668885
GOLPH3L,-1.598440917,2.249380265,-6.110198396,1.71E-06,7.19E-05,5.13515811,0.896853336,2.495294253
LMAN2,-2.346288001,5.217671976,-6.109922808,1.71E-06,7.19E-05,5.134461548,3.23235136,5.578639361
DRG2,1.199816064,2.873540694,6.10516657,1.73E-06,7.23E-05,5.122438842,3.888769672,2.688953608
NCLN,1.151554565,4.149269201,6.104518571,1.73E-06,7.23E-05,5.120800689,5.123661525,3.97210696
METTL14,-1.17636538,2.477617314,-6.103810586,1.73E-06,7.23E-05,5.119010846,1.482231224,2.658596603
METTL16,1.579375878,1.746825073,6.099087433,1.76E-06,7.28E-05,5.107069204,3.083220047,1.503844169
ZNF436,-1.235536904,0.220659956,-6.099617321,1.75E-06,7.28E-05,5.108409029,-0.824794347,0.410742557
FAM20C,2.006933237,2.89030938,6.09772245,1.76E-06,7.29E-05,5.103617721,4.588483658,2.58155042
AZI2,-1.527475395,4.266997541,-6.095529349,1.77E-06,7.31E-05,5.098071918,2.974518361,4.501993756
RPLP2,1.322781335,9.59252069,6.087032743,1.81E-06,7.42E-05,5.07658211,10.7117972,9.38901587
NPB,0.51263164,-0.824357219,6.085718108,1.82E-06,7.42E-05,5.073256537,-0.390591985,-0.903223625
SMCHD1,-1.066052753,2.165685947,-6.08566163,1.82E-06,7.42E-05,5.073113663,1.263641309,2.329694063
SMC5,-1.732513406,1.200530761,-6.088863816,1.80E-06,7.42E-05,5.081213841,-0.265442121,1.467071285
PLOD1,1.78122901,1.794568607,6.076321274,1.86E-06,7.58E-05,5.049481349,3.301762385,1.520533375
DHX34,0.948429696,1.491790336,6.07229448,1.88E-06,7.61E-05,5.039290674,2.294307772,1.345878075
DCAF6,-0.609114624,4.100892553,-6.072206491,1.88E-06,7.61E-05,5.039067986,3.585487871,4.194602495
TTC37,-1.210441069,2.855652579,-6.0742143,1.87E-06,7.61E-05,5.044149372,1.831433213,3.041874282
ALDH16A1,1.288597974,3.304914259,6.067451589,1.91E-06,7.67E-05,5.027032814,4.395266391,3.106668417
HNRNPD,-0.67717519,5.718747934,-6.067185821,1.91E-06,7.67E-05,5.026360068,5.145753543,5.822928733
NDFIP2,-1.023695984,3.196613601,-6.060003875,1.94E-06,7.79E-05,5.008177889,2.330409306,3.354105291
AKIRIN2,-1.826908972,3.626214571,-6.056674407,1.96E-06,7.82E-05,4.999747319,2.080368518,3.90727749
ARL1,-2.70229693,3.701020606,-6.057308261,1.96E-06,7.82E-05,5.001352379,1.414461665,4.116758595
PPP1R11,1.395499548,3.86562078,6.050942772,1.99E-06,7.90E-05,4.98523196,5.04642809,3.650928542
IPO13,1.376430639,2.088892297,6.052029702,1.98E-06,7.90E-05,4.987984828,3.253564376,1.877133737
FSCN1,1.946232437,3.104231842,6.048737182,2.00E-06,7.92E-05,4.979645549,4.751043904,2.804811467
TM7SF3,-1.796801206,4.697759753,-6.046130387,2.01E-06,7.96E-05,4.973042411,3.177389502,4.974190708
RPAP1,1.082642338,1.515467585,6.03895839,2.05E-06,8.07E-05,4.954872382,2.431549564,1.348907225
CTDSP2,-1.588685232,3.017087851,-6.040004998,2.05E-06,8.07E-05,4.957524206,1.672815732,3.261500963
PBXIP1,1.815968863,4.152551172,6.036500586,2.07E-06,8.10E-05,4.9486446,5.68914021,3.873171347
CTIF,1.748822019,1.682519119,6.032867098,2.09E-06,8.16E-05,4.93943683,3.162291597,1.413469578
FKBP8,1.0609349,6.812115152,6.029971762,2.10E-06,8.20E-05,4.932098835,7.709829299,6.648894399
CLCN2,0.954007847,0.76259162,6.02595036,2.12E-06,8.27E-05,4.921905735,1.569829029,0.615821182
ASB1,1.445481353,2.768144616,6.011641514,2.20E-06,8.52E-05,4.885625819,3.991244223,2.54576287
CDC42,-0.712275232,7.117837526,-6.012467421,2.20E-06,8.52E-05,4.887720367,6.515143099,7.227418331
TSN,-0.779591135,3.374460594,-6.011445404,2.21E-06,8.52E-05,4.885128465,2.714806557,3.494397692
GALNT11,-1.086431871,1.327404351,-6.010477679,2.21E-06,8.52E-05,4.882674172,0.408115846,1.494547716
IRGQ,0.839597909,1.463153451,6.004027125,2.25E-06,8.63E-05,4.866312604,2.17358245,1.333984542
FAM91A1,-1.301687002,1.244462761,-6.00377385,2.25E-06,8.63E-05,4.865670111,0.143035298,1.4447223
KCP,0.965850516,-0.164091287,6.001008981,2.27E-06,8.65E-05,4.85865601,0.653166842,-0.312683674
P2RY12,-1.760110791,2.587146609,-6.001803035,2.26E-06,8.65E-05,4.860670483,1.097822094,2.857932885
ACSF3,0.875405265,2.780908093,5.999094993,2.28E-06,8.67E-05,4.853800107,3.521635625,2.64623036
HSD17B7,-0.642720575,3.1875808,-5.996686963,2.29E-06,8.69E-05,4.847690356,2.643740314,3.286460889
CAP1,-1.305342831,7.213080399,-5.996439444,2.29E-06,8.69E-05,4.847062313,6.108559542,7.413902373
EGLN2,1.350698879,4.216471449,5.990341536,2.33E-06,8.74E-05,4.831588175,5.359370501,4.008671621
UBE2D2,-0.775191279,5.806119555,-5.9898845,2.33E-06,8.74E-05,4.83042827,5.150188472,5.925379751
YME1L1,-0.842468856,4.137667326,-5.98908115,2.34E-06,8.74E-05,4.828389417,3.424809063,4.267277919
FBXL5,-1.037920399,5.390635923,-5.992409379,2.32E-06,8.74E-05,4.836835907,4.512395585,5.550315984
DLD,-2.16933141,3.797057948,-5.990943039,2.33E-06,8.74E-05,4.833114694,1.961469831,4.130801241
NARS,-2.395199664,3.254839246,-5.993068752,2.31E-06,8.74E-05,4.838509178,1.228131838,3.623331502
AP5M1,-1.112243707,1.556685846,-5.985707637,2.36E-06,8.79E-05,4.819827068,0.615556556,1.727800263
ANXA11,1.325481688,5.73326233,5.981897409,2.38E-06,8.86E-05,4.810155161,6.854823759,5.529342071
DAGLB,1.482880656,1.737538648,5.977823789,2.41E-06,8.87E-05,4.799813336,2.992283818,1.509403162
UBOX5,0.922190627,0.153176207,5.977709688,2.41E-06,8.87E-05,4.799523646,0.933491353,0.011300726
COASY,0.874219963,4.544473429,5.979342011,2.40E-06,8.87E-05,4.803667853,5.284198013,4.40997805
NAAA,-0.886418713,3.745221911,-5.97972774,2.40E-06,8.87E-05,4.804647125,2.995175308,3.881594021
SCAF8,-0.593175758,2.771357332,-5.973307662,2.44E-06,8.95E-05,4.788346517,2.269439384,2.862615141
DUSP3,2.258062113,2.467331509,5.969127483,2.46E-06,9.01E-05,4.77773121,4.377999451,2.119937338
ARMC5,1.046423897,2.326093819,5.969244038,2.46E-06,9.01E-05,4.778027213,3.211529424,2.165105527
GARS,1.376716209,4.199958965,5.967320227,2.47E-06,9.03E-05,4.773141355,5.36487268,3.988156472
NRDE2,0.907089596,0.656116642,5.963099217,2.50E-06,9.09E-05,4.762420297,1.423653993,0.516564397
CNBP,-0.93998924,8.601877854,-5.962974672,2.50E-06,9.09E-05,4.762103938,7.806502343,8.746491583
MRPS9,2.967643656,1.13816387,5.961282343,2.51E-06,9.11E-05,4.757805124,3.649246964,0.681603308
SLC38A2,-2.920873237,2.511808631,-5.958153917,2.53E-06,9.17E-05,4.749857755,0.040300507,2.961173745
PDCD11,1.383177485,1.031363629,5.956559863,2.54E-06,9.18E-05,4.745807961,2.201744577,0.818567093
DCAF5,-0.552525246,3.146320243,-5.955046929,2.55E-06,9.18E-05,4.741964067,2.678798882,3.231324127
UBE2N,-1.024427898,4.864235481,-5.95532151,2.55E-06,9.18E-05,4.742661705,3.997411875,5.021839773
ODC1,-2.92846583,4.809640919,-5.949163463,2.59E-06,9.30E-05,4.727014258,2.331708294,5.260174124
SUMF2,1.007746827,4.277226039,5.943327042,2.63E-06,9.40E-05,4.712181244,5.129934892,4.122188065
GRPEL1,-0.789605558,3.247678024,-5.943899861,2.63E-06,9.40E-05,4.71363716,2.579550244,3.369155802
NR1H4,0.644149541,-0.584754184,5.941979317,2.64E-06,9.41E-05,4.70875567,-0.039704572,-0.683854113
RPS3A,1.366894818,8.811137584,5.939047215,2.66E-06,9.42E-05,4.701302515,9.967740891,8.600846073
OTUD4,-0.69386551,2.190862639,-5.939516818,2.66E-06,9.42E-05,4.702496252,1.603745669,2.297611179
EIF4E,-1.043634963,3.352508994,-5.940942316,2.65E-06,9.42E-05,4.706119779,2.469433256,3.513068219
JRK,0.679453085,0.936079373,5.935487701,2.69E-06,9.49E-05,4.692253614,1.511001214,0.831548129
TRPV2,1.544457349,4.354055216,5.932037959,2.71E-06,9.50E-05,4.683482809,5.660903742,4.116446393
ZNF652,1.086488272,2.469074236,5.932506594,2.71E-06,9.50E-05,4.684674347,3.388410466,2.301922194
CD46,-1.419631752,5.476393908,-5.933734423,2.70E-06,9.50E-05,4.687796104,4.275167041,5.694798793
ID2,-2.2626671,6.148620292,-5.931718176,2.72E-06,9.50E-05,4.682669728,4.234055823,6.496722923
TGFBR2,-0.901054938,6.384844988,-5.928991419,2.73E-06,9.55E-05,4.675736342,5.622413886,6.523468824
POMGNT1,2.033547291,2.751957267,5.920333621,2.80E-06,9.72E-05,4.653718076,4.472651129,2.439103838
GAK,1.264885375,2.982813203,5.920322015,2.80E-06,9.72E-05,4.653688556,4.053100827,2.788215453
DGCR2,2.140368277,2.213802142,5.913183004,2.85E-06,9.76E-05,4.635528393,4.024882992,1.884514715
ARV1,1.284863283,2.872053436,5.916798607,2.82E-06,9.76E-05,4.644726234,3.959245444,2.674382161
